episode,return,average_return,lines_cleared
35240,-62.0,-27.97133938706016,0
35241,-32.0,-27.97145370449193,0
35242,-24.5,-27.97135520118041,0
35243,-23.0,-27.971214141815395,0
35244,-56.5,-27.972023606855068,1
35245,-17.5,-27.971726486026387,2
35246,-23.0,-27.97158542813369,0
35247,-59.0,-27.972465741765255,0
35248,-36.5,-27.97270767135724,0
35249,-17.0,-27.97239638003915,0
35250,-38.0,-27.97268085106383,0
35251,-23.5,-27.97255397010014,1
35252,-20.0,-27.972327811188016,0
35253,-15.5,-27.971974016395766,3
35254,-17.5,-27.97167697282578,1
35255,-26.0,-27.971621046660047,0
35256,-13.0,-27.971196392103472,1
35257,-15.0,-27.97082848795984,2
35258,-33.5,-27.970985308298825,0
35259,-20.0,-27.970759238775916,3
35260,-15.5,-27.97040555870675,0
35261,-20.0,-27.970179518448145,0
35262,-34.0,-27.970350518972264,1
35263,-27.5,-27.97033718061424,0
35264,-44.0,-27.970791742286753,0
35265,-53.0,-27.9715014887282,0
35266,-14.5,-27.97111949186185,1
35267,-22.0,-27.97095018005501,1
35268,-18.5,-27.970681637745265,0
35269,-20.0,-27.970455640931128,0
35270,-16.5,-27.970130422455345,2
35271,-17.0,-27.9698193983726,0
35272,-20.0,-27.969593445225676,0
35273,-24.5,-27.9694950812236,0
35274,-20.0,-27.969269150082212,0
35275,-50.0,-27.969893692416726,0
35276,-23.0,-27.96975280644064,0
35277,-21.0,-27.96955523428863,2
35278,-30.5,-27.96962696297976,0
35279,-20.0,-27.969401060120752,0
35280,-32.0,-27.96951530612245,0
35281,-29.0,-27.969544514044387,0
35282,-24.5,-27.969446176520606,0
35283,-17.0,-27.969135277612448,0
35284,-21.5,-27.96895193288743,0
35285,-23.0,-27.96881110953663,0
35286,-26.0,-27.968755313722156,0
35287,-18.5,-27.96848697820727,0
35288,-20.0,-27.968261165268647,0
35289,-15.5,-27.96790784663776,0
35290,-29.0,-27.96793709266081,0
35291,-27.5,-27.96792383327194,0
35292,-27.5,-27.967910574634477,0
35293,-18.5,-27.967642308673106,0
35294,-14.5,-27.967260724202415,1
35295,-23.0,-27.96711998866695,0
35296,-16.5,-27.966795104261106,2
35297,-23.0,-27.96665438989149,0
35298,-29.0,-27.96668366479687,0
35299,-18.5,-27.966415479192044,0
35300,-21.5,-27.966232294617562,0
35301,-18.5,-27.965964136993286,0
35302,-26.0,-27.965908447113478,0
35303,-18.5,-27.965640313854347,0
35304,-21.5,-27.965457171991844,0
35305,-18.5,-27.965189066704433,0
35306,-26.5,-27.96514756698578,1
35307,-21.5,-27.96496445464072,0
35308,-18.5,-27.96469638608814,0
35309,-19.0,-27.964442493415277,1
35310,-26.5,-27.964401019541206,1
35311,-19.0,-27.964147149613435,1
35312,-11.5,-27.963680901676483,1
35313,-15.5,-27.963327952878544,0
35314,-47.0,-27.963867021577844,0
35315,-48.5,-27.96444853461702,0
35316,-18.5,-27.964180541397667,3
35317,-24.5,-27.964082453209503,0
35318,-48.5,-27.964663910753725,0
35319,-22.0,-27.964495031003143,1
35320,-26.5,-27.96445356738392,1
35321,-13.5,-27.96404405311288,2
35322,-30.5,-27.9641158484797,0
35323,-24.5,-27.96401777878436,0
35324,-21.5,-27.96383478654739,0
35325,-12.0,-27.96338287331918,2
35326,-22.0,-27.963214063296157,1
35327,-20.0,-27.962988648908766,0
35328,-30.5,-27.963060461956523,0
35329,-30.5,-27.96313227093889,0
35330,-16.0,-27.962793659779223,1
35331,-30.5,-27.96286547224817,0
35332,-21.5,-27.962682554058645,0
35333,-14.0,-27.962287380069622,0
35334,-13.0,-27.961863927095717,1
35335,-32.0,-27.96197820857507,0
35336,-32.0,-27.962092483586144,0
35337,-19.0,-27.96183886577808,1
35338,-47.0,-27.962377610504273,0
35339,-20.0,-27.962152296329833,0
35340,-18.5,-27.96188455008489,0
35341,-17.0,-27.96157437537138,0
35342,-21.5,-27.96139154546998,0
35343,-18.5,-27.961123843476784,0
35344,-14.0,-27.960728836577637,0
35345,-46.0,-27.961239213467252,1
35346,-21.5,-27.961056413738472,0
35347,-18.5,-27.96078875152064,0
35348,-15.5,-27.96043623401607,0
35349,-18.5,-27.96016860448669,0
35350,-19.0,-27.95991513437058,1
35351,-20.0,-27.959689966337585,0
35352,-19.0,-27.959436524100475,1
35353,-58.0,-27.9602862557633,1
35354,-39.5,-27.96061266051932,0
35355,-27.5,-27.960599632300948,0
35356,-20.5,-27.960388618622016,2
35357,-18.5,-27.960121050994147,0
35358,-26.0,-27.96006561457096,0
35359,-15.5,-27.959713227184025,0
35360,-17.5,-27.95941742081448,1
35361,-14.0,-27.95902265207432,0
35362,-15.5,-27.958670324076692,0
35363,-18.5,-27.958402850436897,0
35364,-32.0,-27.95851713607058,0
35365,-15.5,-27.958164852255056,0
35366,-10.5,-27.957671209636374,2
35367,-24.5,-27.95757344417112,0
35368,-32.5,-27.957701877403302,1
35369,-39.5,-27.958028216800024,0
35370,-14.0,-27.95763358778626,0
35371,-24.5,-27.957535834440645,0
35372,-20.0,-27.957310867352707,0
35373,-45.5,-27.957806801797982,0
35374,-26.0,-27.957751455871545,0
35375,-17.5,-27.957455830388692,1
35376,-18.5,-27.957188489371326,0
35377,-26.0,-27.957133165616078,0
35378,-40.0,-27.95747357114591,1
35379,-25.0,-27.957389977105063,1
35380,-20.0,-27.95716506500848,0
35381,-26.0,-27.957109748169923,0
35382,-21.5,-27.95692725114465,0
35383,-87.5,-27.95861006698132,0
35384,-17.0,-27.958300361745422,0
35385,-27.5,-27.958287409919457,0
35386,-36.5,-27.95852879669926,0
35387,-32.0,-27.958643004493176,0
35388,-27.5,-27.95863004408274,0
35389,-17.0,-27.958320382039616,0
35390,-13.5,-27.957911839502685,2
35391,-23.0,-27.957771749879914,0
35392,-18.5,-27.95750452079566,0
35393,-62.0,-27.958466363405194,0
35394,-20.0,-27.95824150986043,0
35395,-20.0,-27.95801666902105,0
35396,-21.5,-27.957834218555767,0
35397,-19.0,-27.957581150944996,1
35398,-29.0,-27.957610599468897,0
35399,-18.5,-27.957343427780447,0
35400,-16.0,-27.957005649717516,1
35401,-17.0,-27.95669613852716,0
35402,-24.5,-27.956598497260043,0
35403,-32.0,-27.956712707962602,0
35404,-11.0,-27.956233758897298,0
35405,-39.5,-27.95655980793673,0
35406,-19.0,-27.956306840648477,1
35407,-17.0,-27.955997401643742,0
35408,-25.0,-27.9559139177587,1
35409,-30.5,-27.955985766330596,0
35410,-26.0,-27.955930528099408,0
35411,-15.5,-27.955578774956933,0
35412,-16.0,-27.955241161188297,1
35413,-17.5,-27.954945923813288,1
35414,-17.0,-27.954636584401648,0
35415,-24.5,-27.95453903713116,0
35416,-53.0,-27.955246216399367,0
35417,-21.5,-27.955063952339273,0
35418,-24.5,-27.954966401264894,0
35419,-41.0,-27.955334707360457,0
35420,-24.5,-27.955237154150197,0
35421,-17.0,-27.954927867649136,0
35422,-29.0,-27.95495737112529,0
35423,-20.0,-27.954732800722695,0
35424,-18.5,-27.954465898825656,0
35425,-42.5,-27.954876499647142,0
35426,-18.5,-27.954609608761928,0
35427,-38.0,-27.954893160583737,0
35428,-11.5,-27.95442870046291,1
35429,-15.5,-27.95407716842135,0
35430,-17.0,-27.95376799322608,0
35431,-20.0,-27.953543507098303,0
35432,-1.0,-27.952782795213366,2
35433,-14.5,-27.952403127028475,1
35434,-28.0,-27.95240447028278,1
35435,-26.0,-27.952349372089742,0
35436,-21.5,-27.95216728750423,0
35437,-38.0,-27.95245082823038,0
35438,-36.5,-27.95269202550934,0
35439,-21.5,-27.952509946668926,0
35440,-33.5,-27.952666478555305,0
35441,-35.0,-27.9528653254705,0
35442,-20.0,-27.95264093448451,0
35443,-18.5,-27.95237423468668,0
35444,-81.5,-27.95388500169281,0
35445,-17.0,-27.953575962759203,0
35446,-26.0,-27.953520848614794,0
35447,-13.0,-27.953098992862582,1
35448,-17.0,-27.952790002256826,0
35449,-23.5,-27.95266439109707,1
35450,-17.5,-27.95236953455571,1
35451,-48.5,-27.952949141067954,0
35452,-21.5,-27.952767121742074,0
35453,-22.0,-27.952599215863255,1
35454,-22.0,-27.952431319456196,1
35455,-20.0,-27.952207022986883,0
35456,-19.0,-27.951954535198556,1
35457,-15.5,-27.95160335053727,0
35458,-11.5,-27.951139376163347,1
35459,-24.5,-27.951042048563128,0
35460,-44.0,-27.951494641849973,0
35461,-14.5,-27.951115309776938,4
35462,-17.0,-27.95080649709548,0
35463,-47.0,-27.951343653949188,0
35464,-36.5,-27.951584705616963,0
35465,-23.0,-27.951445086705203,0
35466,-57.5,-27.95227823831275,0
35467,-33.5,-27.952434657569007,0
35468,-23.0,-27.952295026502764,0
35469,-21.5,-27.952113112859116,0
35470,-10.0,-27.951606991824075,1
35471,-23.0,-27.951467395900877,0
35472,-20.0,-27.951243234100136,0
35473,-21.5,-27.951061370619907,0
35474,-63.5,-27.952063483114394,0
35475,-29.0,-27.952093023255813,0
35476,-23.0,-27.951953433307025,0
35477,-29.0,-27.951982974885137,0
35478,-98.0,-27.953957382039572,0
35479,-16.0,-27.95362045153471,1
35480,-17.0,-27.953311724915444,0
35481,-14.0,-27.95291846340295,0
35482,-23.0,-27.952778873795165,0
35483,-47.0,-27.953315672293776,0
35484,-21.5,-27.953133806786155,0
35485,-19.0,-27.952881499225025,1
35486,-38.0,-27.95316462830412,0
35487,-20.0,-27.952940513427453,0
35488,-24.5,-27.952843214607753,0
35489,-18.5,-27.95257685480008,0
35490,-18.5,-27.952310510002818,0
35491,-33.5,-27.95246682257474,0
35492,-16.0,-27.952130057477742,1
35493,-21.5,-27.951948271490153,0
35494,-18.5,-27.95168197441821,0
35495,-15.5,-27.951331173404704,0
35496,-18.5,-27.95106490872211,0
35497,-23.0,-27.950925430318055,0
35498,-21.5,-27.95074370387064,0
35499,-32.0,-27.950857770641427,0
35500,-22.5,-27.950704225352112,2
35501,-17.0,-27.95039576349962,0
35502,-30.5,-27.950467579291306,0
35503,-21.5,-27.950285891333127,0
35504,-29.0,-27.95031545741325,0
35505,-38.0,-27.9505985072525,0
35506,-65.0,-27.951641976004055,0
35507,-22.0,-27.95147435716901,1
35508,-14.0,-27.951081446434607,0
35509,-23.0,-27.950942014700498,0
35510,-17.0,-27.950633624331175,0
35511,-21.5,-27.9504519726282,0
35512,-33.5,-27.95060824510025,0
35513,-14.0,-27.95021541407372,0
35514,-32.0,-27.950329447541815,0
35515,-30.5,-27.950401238913134,0
35516,-20.5,-27.95019146300259,1
35517,-41.0,-27.950558887293408,0
35518,-18.5,-27.9502928092798,0
35519,-18.5,-27.950026746248486,0
35520,-12.0,-27.9495777027027,2
35521,-16.0,-27.94924129388249,1
35522,-29.5,-27.949284950171723,4
35523,-32.0,-27.949398980941925,0
35524,-17.0,-27.949090755545548,0
35525,-50.0,-27.949711470795215,0
35526,-48.5,-27.950289928503068,0
35527,-23.5,-27.950164663495368,1
35528,-14.0,-27.949772010808378,0
35529,-30.5,-27.949843789580342,0
35530,-26.5,-27.949802983394314,1
35531,-26.0,-27.949748107286595,0
35532,-16.0,-27.949411797816055,1
35533,-23.0,-27.949272507246786,0
35534,-21.5,-27.949091011425676,0
35535,-21.5,-27.948909525819616,0
35536,-25.0,-27.948826542098153,1
35537,-18.5,-27.948560655091875,0
35538,-19.0,-27.94830885249592,1
35539,-17.5,-27.94801485691775,1
35540,-23.0,-27.947875633089478,0
35541,-24.5,-27.94777862187333,0
35542,-16.0,-27.947442462438804,1
35543,-44.0,-27.9478941001041,0
35544,-62.0,-27.948852126941254,0
35545,-57.5,-27.949683499789,0
35546,-36.5,-27.949924042086312,0
35547,-24.5,-27.94982698961938,0
35548,-26.0,-27.949772139079556,0
35549,-27.5,-27.9497594869054,0
35550,-21.5,-27.94957805907173,0
35551,-53.0,-27.950282692469973,0
35552,-24.5,-27.950185643564357,0
35553,-44.5,-27.950651140550725,1
35554,-35.0,-27.950849412161784,0
35555,-26.5,-27.950808606384474,1
35556,-21.5,-27.950627179660255,0
35557,-20.0,-27.95040357735467,0
35558,-30.5,-27.950475279824513,0
35559,-52.0,-27.951151607188052,1
35560,-33.5,-27.95130764904387,0
35561,-32.0,-27.951421501082645,0
35562,-21.5,-27.9512400877341,0
35563,-17.0,-27.95093214858139,0
35564,-67.0,-27.952030142841075,1
35565,-27.5,-27.952017432869393,0
35566,-71.0,-27.95322780183321,0
35567,-20.0,-27.953004189276577,0
35568,-59.0,-27.953877080521817,0
35569,-17.5,-27.953583176361438,1
35570,-42.5,-27.95399212819792,0
35571,-26.0,-27.953937196030473,0
35572,-29.0,-27.95396660294614,0
35573,-89.0,-27.955682680684788,0
35574,-20.0,-27.95545904312138,0
35575,-60.5,-27.95637385804638,0
35576,-30.5,-27.95644535642006,0
35577,-18.5,-27.95617955420637,0
35578,-17.0,-27.95587160604868,0
35579,-39.5,-27.956196070715873,0
35580,-26.0,-27.95614109050028,0
35581,-35.0,-27.956339057362076,0
35582,-23.0,-27.95619976392558,0
35583,-29.0,-27.956229098164854,0
35584,-44.5,-27.956694019784173,1
35585,-29.0,-27.956723338485318,0
35586,-9.5,-27.956204687236553,3
35587,-15.5,-27.95585466602973,0
35588,-74.0,-27.957148477014723,0
35589,-18.5,-27.956882744668295,0
35590,-35.0,-27.95708064062939,0
35591,-15.5,-27.956730634149082,0
35592,-17.5,-27.95643683973927,1
35593,-22.0,-27.95626949119209,1
35594,-29.0,-27.95629881440692,0
35595,-24.5,-27.95620171372384,0
35596,-33.5,-27.956357455893922,0
35597,-22.0,-27.956190128381603,1
35598,-20.0,-27.955966627338615,0
35599,-21.5,-27.95578527486727,0
35600,-81.5,-27.957289325842698,3
35601,-26.5,-27.957248391899103,1
35602,-27.5,-27.957235548564686,0
35603,-17.5,-27.9569418307446,1
35604,-21.5,-27.956760476350972,0
35605,-20.0,-27.956537003229883,0
35606,-42.5,-27.956945458630567,0
35607,-26.0,-27.956890499059174,0
35608,-54.5,-27.957635924511347,0
35609,-14.0,-27.95724395517987,0
35610,-17.5,-27.956950294860995,1
35611,-26.0,-27.95689534132712,0
35612,-18.5,-27.956629787712007,0
35613,-47.0,-27.95716451857468,0
35614,-47.0,-27.9576992194081,0
35615,-48.5,-27.958276007300295,0
35616,-24.5,-27.958178908355794,0
35617,-20.0,-27.957955470702192,0
35618,-21.5,-27.957774159133024,0
35619,-15.5,-27.9574244083214,0
35620,-118.0,-27.95995227400337,1
35621,-26.0,-27.959897251621236,0
35622,-16.0,-27.959561506933916,1
35623,-17.5,-27.959267888723577,1
35624,-12.5,-27.958833932180553,0
35625,-14.0,-27.958442105263156,0
35626,-26.0,-27.95838713299276,0
35627,-33.5,-27.95854267830578,0
35628,-24.5,-27.958445604580668,0
35629,-14.5,-27.958067866064162,1
35630,-41.0,-27.95843390401347,0
35631,-23.0,-27.958294743341472,0
35632,-14.0,-27.957903008531655,0
35633,-16.0,-27.957567423455785,1
35634,-15.5,-27.95721782567211,0
35635,-25.0,-27.957134839343343,1
35636,-62.0,-27.958090133572792,0
35637,-18.5,-27.95782473272161,0
35638,-20.0,-27.957601436668725,0
35639,-26.0,-27.957546508038945,0
35640,-23.0,-27.95740740740741,0
35641,-29.5,-27.957450688813445,1
35642,-15.5,-27.957101172773694,0
35643,-41.0,-27.957467104340264,0
35644,-19.0,-27.95721580069577,1
35645,-17.0,-27.956908402300463,0
35646,-21.5,-27.95672726252595,0
35647,-20.0,-27.95650405363705,0
35648,-60.5,-27.95741696588869,0
35649,-16.5,-27.957095570703245,2
35650,-75.5,-27.95842917251052,0
35651,-20.0,-27.958205940927325,0
35652,-26.0,-27.958151015370806,0
35653,-30.5,-27.958222309483073,0
35654,-15.5,-27.957872889437372,0
35655,-20.0,-27.95764969849951,0
35656,-29.0,-27.957678932017053,0
35657,-15.5,-27.9573295566088,0
35658,-15.0,-27.956966178697627,2
35659,-9.0,-27.956434560699964,2
35660,-23.0,-27.956295569265283,0
35661,-27.5,-27.956282773898657,0
35662,-21.5,-27.956101732937018,0
35663,-45.5,-27.956593668507978,0
35664,-13.0,-27.956174293405116,1
35665,-18.5,-27.955909154633392,0
35666,-21.5,-27.9557281444513,0
35667,-17.0,-27.955420977374043,0
35668,-26.0,-27.95536615453628,0
35669,-17.5,-27.955073032605345,1
35670,-23.0,-27.9549341183067,0
35671,-26.0,-27.954879313728238,0
35672,-23.0,-27.954740412648576,0
35673,-23.5,-27.954615535559107,1
35674,-24.5,-27.954518697090318,0
35675,-17.0,-27.954211632796074,0
35676,-20.0,-27.953988675860522,0
35677,-80.0,-27.955447487176613,0
35678,-15.5,-27.955098379954034,3
35679,-23.0,-27.954959499985986,0
35680,-51.5,-27.955619394618836,0
35681,-21.5,-27.955438468652783,0
35682,-22.0,-27.955271565495206,1
35683,-20.0,-27.95504862259339,0
35684,-62.0,-27.95600269028136,0
35685,-21.5,-27.95582177385456,0
35686,-14.5,-27.95544471221207,2
35687,-32.0,-27.95555804634741,0
35688,-23.0,-27.955419188522754,0
35689,-23.0,-27.955280338479643,0
35690,-18.5,-27.955015410479128,0
35691,-27.5,-27.955002661735453,0
35692,-24.5,-27.954905861257426,0
35693,-19.0,-27.954654974364722,1
35694,-35.0,-27.954852356138286,0
35695,-21.5,-27.954671522622217,0
35696,-36.5,-27.954910914388165,0
35697,-23.5,-27.954786116480378,1
35698,-24.5,-27.954689338338284,0
35699,-20.0,-27.954466511666993,0
35700,-20.0,-27.95424369747899,0
35701,-23.0,-27.954104927032855,0
35702,-33.5,-27.954260265531342,0
35703,-24.5,-27.954163515670952,0
35704,-26.0,-27.9541087833296,0
35705,-17.5,-27.95381599215796,1
35706,-17.0,-27.95350921413768,0
35707,-23.5,-27.95338449043605,1
35708,-13.0,-27.952965721967065,1
35709,-39.5,-27.953289086784846,0
35710,-30.5,-27.95336040324839,0
35711,-38.5,-27.953655736327743,1
35712,-24.5,-27.95355902777778,0
35713,-14.5,-27.953182314563325,1
35714,-10.0,-27.95267962143697,1
35715,-26.0,-27.95262494750105,0
35716,-22.0,-27.952458282002464,1
35717,-36.5,-27.95269759498278,0
35718,-32.0,-27.952810907665604,0
35719,-20.0,-27.9525882583499,0
35720,-35.5,-27.952799552071667,1
35721,-20.0,-27.95257691553988,0
35722,-19.0,-27.952326297519736,1
35723,-56.0,-27.953111440808442,0
35724,-14.0,-27.9527208599261,3
35725,-27.5,-27.952708187543738,0
35726,-30.5,-27.952779488327828,0
35727,-30.5,-27.952850785120496,0
35728,-87.5,-27.95451746529333,0
35729,-62.0,-27.955470346217357,0
35730,-19.0,-27.955219703330535,1
35731,-12.5,-27.954787159609303,3
35732,-23.0,-27.954648494346802,0
35733,-44.0,-27.95509752889486,0
35734,-20.0,-27.954874909050204,0
35735,-77.0,-27.956247376521617,0
35736,-38.0,-27.956528430714126,0
35737,-79.5,-27.95797073061533,2
35738,-16.5,-27.957650120320107,2
35739,-41.5,-27.95802904390162,1
35740,-31.5,-27.958128147733632,2
35741,-32.5,-27.95825522509163,1
35742,-17.5,-27.9579626210061,1
35743,-53.0,-27.958663234759253,0
35744,-35.0,-27.958860228290064,0
35745,-26.0,-27.958805427332493,0
35746,-23.0,-27.958666703966877,0
35747,-25.0,-27.958583937113605,1
35748,-14.0,-27.95819346536869,0
35749,-62.0,-27.95914571036952,0
35750,-19.0,-27.958895104895106,1
35751,-29.0,-27.958924225895778,0
35752,-21.5,-27.958743566793466,0
35753,-24.5,-27.958646826839704,0
35754,-14.0,-27.958256418862224,0
35755,-16.0,-27.95792196895539,1
35756,-29.0,-27.9579511130999,0
35757,-18.0,-27.957672623542244,2
35758,-21.5,-27.957492029755578,0
35759,-16.0,-27.957157638636428,1
35760,-23.0,-27.957019015659956,0
35761,-17.5,-27.9567266016051,1
35762,-100.0,-27.958741121861195,1
35763,-11.5,-27.95828090484579,1
35764,-21.5,-27.958100324348507,0
35765,-12.0,-27.95765413113379,2
35766,-21.5,-27.957473578258682,0
35767,-23.0,-27.957334973578998,0
35768,-21.5,-27.957154439722657,0
35769,-16.5,-27.956834130112668,2
35770,-21.5,-27.95665362035225,0
35771,-18.5,-27.956389253864863,0
35772,-36.5,-27.956628089008163,0
35773,-14.0,-27.956237944818717,0
35774,-19.0,-27.955987588751608,1
35775,-23.0,-27.955849056603775,0
35776,-19.0,-27.955598725402506,1
35777,-62.0,-27.95655029767728,0
35778,-15.5,-27.956202135390463,0
35779,-24.5,-27.956105536767378,0
35780,-26.0,-27.956050866405814,0
35781,-42.5,-27.956457337693188,0
35782,-17.0,-27.956151137443406,0
35783,-23.0,-27.956012631696616,0
35784,-24.5,-27.955916051866755,0
35785,-50.0,-27.956532066508313,0
35786,-35.5,-27.956742860336444,1
35787,-36.5,-27.95698158549194,0
35788,-16.0,-27.9566474796021,1
35789,-66.5,-27.957724440470535,0
35790,-21.5,-27.957544006705785,0
35791,-36.5,-27.95778268279735,0
35792,-24.5,-27.957686075100582,0
35793,-26.5,-27.957645349649372,1
35794,-32.5,-27.957772252332795,1
35795,-32.0,-27.957885179494344,0
35796,-16.0,-27.957551123030505,1
35797,-21.5,-27.957370729390732,0
35798,-27.5,-27.957357952958265,0
35799,-21.5,-27.957177574792592,0
35800,-50.5,-27.957807262569833,1
35801,-62.0,-27.958758135247617,0
35802,-18.5,-27.958493938886097,0
35803,-20.0,-27.95827165321342,0
35804,-36.5,-27.95851022232153,0
35805,-30.5,-27.958581203742494,0
35806,-20.0,-27.95835893425683,0
35807,-20.0,-27.958136677186026,0
35808,-38.5,-27.958431076854335,1
35809,-20.0,-27.958208830182357,0
35810,-15.0,-27.957846970120077,2
35811,-20.0,-27.95762475217112,0
35812,-21.0,-27.95743047023344,2
35813,-20.0,-27.95720827632424,0
35814,-23.5,-27.95708382196906,1
35815,-12.0,-27.956638280050257,2
35816,-27.5,-27.956625530489166,0
35817,-11.0,-27.956152106541587,3
35818,-17.5,-27.95586018203138,1
35819,-23.5,-27.955735782685167,1
35820,-11.5,-27.95527638190955,1
35821,-35.0,-27.955473046536948,0
35822,-22.0,-27.955306794707163,2
35823,-21.5,-27.955126594645897,0
35824,-21.5,-27.954946404644932,0
35825,-16.5,-27.954626657362176,2
35826,-26.0,-27.954572098475968,0
35827,-20.5,-27.954364027130378,1
35828,-39.5,-27.95468627888802,0
35829,-26.0,-27.954631722906026,0
35830,-42.0,-27.955023723137035,2
35831,-20.0,-27.954801708018195,0
35832,-19.0,-27.954551797276178,1
35833,-20.0,-27.95432980771914,0
35834,-17.5,-27.954038064408103,1
35835,-53.0,-27.954736988977256,0
35836,-35.0,-27.95493358633776,0
35837,-32.5,-27.955060412422913,1
35838,-74.0,-27.956345220157374,0
35839,-41.0,-27.956709171572868,0
35840,-39.5,-27.95703125,0
35841,-20.0,-27.956809240813595,0
35842,-49.5,-27.957410300764465,2
