episode,return,average_return
8632,-802.0,-500.32957908582705
8633,-476.5,-500.3256616800921
8634,-568.0,-500.33678500986196
8635,-502.0,-500.33705834018076
8636,-524.5,-500.34102859020703
8637,-538.0,-500.347215377033
8638,-464.5,-500.34132720105123
8639,-464.5,-500.33544095910656
8640,-464.5,-500.32955665024633
8641,-551.5,-500.33795764242325
8642,-542.5,-500.34487852921865
8643,-464.5,-500.3389955686854
8644,-499.0,-500.33877584509355
8645,-464.5,-500.3328958162428
8646,-464.5,-500.3270177165354
8647,-584.5,-500.34082335574874
8648,-464.5,-500.33494588389635
8649,-512.5,-500.33694048204626
8650,-464.5,-500.3310655737705
8651,-464.5,-500.3251925913785
8652,-464.5,-500.3193215339233
8653,-464.5,-500.3134524004588
8654,-464.5,-500.30758519003933
8655,-464.5,-500.3017199017199
8656,-535.0,-500.30740255486404
8657,-464.5,-500.30153921729163
8658,-464.5,-500.29567779960706
8659,-464.5,-500.2898183008676
8660,-529.0,-500.2945171849427
8661,-500.5,-500.29455081001475
8662,-464.5,-500.28869437172773
8663,-544.0,-500.2958449206609
8664,-521.5,-500.29931305201177
8665,-592.0,-500.3143090760425
8666,-464.5,-500.30845323741005
8667,-464.5,-500.3025993133889
8668,-464.5,-500.2967473030402
8669,-496.0,-500.2960451054094
8670,-464.5,-500.2901960784314
8671,-589.0,-500.3046887763437
8672,-464.5,-500.2988402482849
8673,-568.0,-500.3098971092602
8674,-464.5,-500.3040496407577
8675,-488.5,-500.3021224489796
8676,-464.5,-500.296278158668
8677,-464.5,-500.29043577607314
8678,-464.5,-500.2845953002611
8679,-499.0,-500.2843857072932
8680,-464.5,-500.27854812398044
8681,-464.5,-500.2727124449519
8682,-464.5,-500.2668786692759
8683,-464.5,-500.2610467960215
8684,-464.5,-500.25521682425824
8685,-464.5,-500.2493887530562
8686,-464.5,-500.2435625814863
8687,-464.5,-500.23773830861984
8688,-500.5,-500.23778103616814
8689,-464.5,-500.2319596025411
8690,-464.5,-500.2261400651466
8691,-529.0,-500.23082559843675
8692,-464.5,-500.2250081406708
8693,-464.5,-500.21919257691684
8694,-464.5,-500.21337890625
8695,-530.5,-500.21830756712774
8696,-464.5,-500.2124959323137
8697,-464.5,-500.2066861883846
8698,-487.0,-500.2045380611581
8699,-464.5,-500.19873150105707
8700,-464.5,-500.1929268292683
8701,-578.5,-500.2056576166477
8702,-464.5,-500.1998537061118
8703,-500.5,-500.1999024865919
8704,-464.5,-500.1941013974651
8705,-581.5,-500.20731112916326
8706,-464.5,-500.2015107212476
8707,-542.5,-500.2083807048887
8708,-521.5,-500.21183825917507
8709,-464.5,-500.20603994154897
8710,-464.5,-500.2002435064935
8711,-538.0,-500.2063788346048
8712,-464.5,-500.2005842259007
8713,-1243.0,-500.32110984909946
8714,-524.5,-500.32503244646335
8715,-464.5,-500.3192214111922
8716,-500.5,-500.31925072980863
8717,-464.5,-500.31344251662074
8718,-464.5,-500.3076361867704
8719,-464.5,-500.3018317393419
8720,-464.5,-500.29602917341975
8721,-464.5,-500.29022848808944
8722,-539.5,-500.29658133506155
8723,-464.5,-500.2907824396566
8724,-464.5,-500.28498542274053
8725,-565.0,-500.29546558704453
8726,-572.5,-500.3071567357513
8727,-464.5,-500.3013598834386
8728,-569.5,-500.3125606992554
8729,-464.5,-500.30676484868104
8730,-464.5,-500.3009708737864
8731,-527.5,-500.3053712991425
8732,-464.5,-500.2995794241346
8733,-464.5,-500.29378942261036
8734,-464.5,-500.28800129366107
8735,-464.5,-500.2822150363783
8736,-551.5,-500.29049466537344
8737,-536.5,-500.2963471795701
8738,-464.5,-500.2905623787977
8739,-521.5,-500.2939893359186
8740,-476.5,-500.2901453957997
8741,-476.5,-500.28630269746407
8742,-464.5,-500.28052325581393
8743,-563.5,-500.29073147101565
8744,-529.0,-500.2953664836939
8745,-476.5,-500.2915254237288
8746,-464.5,-500.2857488702389
8747,-464.5,-500.27997418105537
8748,-464.5,-500.2742013552759
8749,-464.5,-500.2684303919987
8750,-464.5,-500.26266129032257
8751,-593.5,-500.2776971456217
8752,-464.5,-500.27192841019024
8753,-566.5,-500.2826051910366
8754,-464.5,-500.27683752417795
8755,-464.5,-500.27107171635777
8756,-464.5,-500.2653077666774
8757,-464.5,-500.2595456742388
8758,-476.5,-500.25571842783506
8759,-464.5,-500.24995973586726
8760,-524.5,-500.2538647342995
8761,-464.5,-500.24810819513766
8762,-536.5,-500.2539439793947
8763,-464.5,-500.2481892805408
8764,-535.0,-500.2537817830705
8765,-511.0,-500.2555108608206
8766,-475.0,-500.25144787644786
8767,-578.5,-500.26403410004826
8768,-475.0,-500.25997105178516
8769,-464.5,-500.2542209358418
8770,-529.0,-500.2588424437299
8771,-464.5,-500.25309435782026
8772,-464.5,-500.2473481195757
8773,-464.5,-500.2416037281054
8774,-464.5,-500.2358611825193
8775,-554.5,-500.244578313253
8776,-652.0,-500.2689527786701
8777,-517.0,-500.2716396338526
8778,-464.5,-500.26589595375725
8779,-464.5,-500.26015411783595
8780,-464.5,-500.25441412520064
8781,-464.5,-500.2486759749639
8782,-529.0,-500.2532894736842
8783,-464.5,-500.24755334509865
8784,-464.5,-500.24181905678535
8785,-464.5,-500.23608660785885
8786,-512.5,-500.2380532392559
8787,-677.5,-500.2664742664743
8788,-464.5,-500.2607406219942
8789,-529.0,-500.2653470107389
8790,-464.5,-500.25961538461536
8791,-464.5,-500.25388559525715
8792,-464.5,-500.24815764178146
8793,-536.5,-500.253964440173
8794,-464.5,-500.2482383087764
8795,-487.0,-500.2461168935148
8796,-517.0,-500.24879923150814
8797,-464.5,-500.2430766768049
8798,-464.5,-500.23735595390525
8799,-527.5,-500.241718674988
8800,-464.5,-500.236
8801,-464.5,-500.23028315469526
8802,-464.5,-500.22456813819576
8803,-464.5,-500.2188549496242
8804,-500.5,-500.2188999040614
8805,-464.5,-500.21318944844126
8806,-614.5,-500.2314578005115
8807,-464.5,-500.22574716317723
8808,-464.5,-500.22003835091084
8809,-524.5,-500.22391755871547
8810,-464.5,-500.2182108626198
8811,-464.5,-500.2125059894586
8812,-464.5,-500.20680293835835
8813,-464.5,-500.20110170844646
8814,-575.5,-500.213122605364
8815,-464.5,-500.2074221867518
8816,-464.5,-500.20172358761573
8817,-464.5,-500.1960268070847
8818,-464.5,-500.19033184428844
8819,-569.5,-500.20138778114534
8820,-464.5,-500.19569377990433
8821,-464.5,-500.190001594642
8822,-464.5,-500.1843112244898
8823,-464.5,-500.17862266857964
8824,-496.0,-500.1779566464775
8825,-487.0,-500.1758565737052
8826,-464.5,-500.17017208413
8827,-464.5,-500.1644894057671
8828,-529.0,-500.16908251035363
8829,-475.0,-500.1650740563784
8830,-569.5,-500.17611464968155
8831,-638.5,-500.1981372392931
8832,-464.5,-500.1924546322827
8833,-464.5,-500.18677383415564
8834,-464.5,-500.1810948440484
8835,-464.5,-500.17541766109787
8836,-464.5,-500.1697422844416
8837,-464.5,-500.1640687132178
8838,-464.5,-500.1583969465649
8839,-464.5,-500.1527269836222
8840,-541.0,-500.15922098569155
8841,-464.5,-500.15355269432524
8842,-464.5,-500.1478862047044
8843,-475.0,-500.14389003654856
8844,-475.0,-500.1398951382269
8845,-548.5,-500.1475774424146
8846,-464.5,-500.141915501906
8847,-464.5,-500.1362553596951
8848,-686.5,-500.16584630041285
8849,-523.0,-500.1694713446579
8850,-502.0,-500.1697619047619
8851,-491.5,-500.16838597048087
8852,-464.5,-500.1627261186925
8853,-464.5,-500.15706806282725
8854,-553.0,-500.1654505076142
8855,-464.5,-500.159793814433
8856,-464.5,-500.15413891531875
8857,-593.5,-500.16893927382273
8858,-464.5,-500.16328471781867
8859,-539.5,-500.16951973371374
8860,-565.0,-500.179793977813
8861,-605.5,-500.19648233243544
8862,-464.5,-500.1908269961977
8863,-464.5,-500.1851734516078
8864,-464.5,-500.1795216978144
8865,-536.5,-500.1852731591449
8866,-464.5,-500.17962317922735
8867,-490.0,-500.1780117144214
8868,-464.5,-500.17236467236467
8869,-464.5,-500.1667194176294
8870,-568.0,-500.17745253164554
8871,-464.5,-500.171808258187
8872,-464.5,-500.16616577032585
8873,-464.5,-500.1605250672149
8874,-464.5,-500.15488614800756
8875,-529.0,-500.1594466403162
8876,-496.0,-500.15878912424915
8877,-529.0,-500.1633475580844
8878,-464.5,-500.1577117572693
8879,-464.5,-500.1520777373993
8880,-527.5,-500.1563981042654
8881,-464.5,-500.1507660717106
8882,-464.5,-500.14513581806693
8883,-476.5,-500.1414021790621
8884,-464.5,-500.13577518155984
8885,-569.5,-500.14672454617204
8886,-550.0,-500.1545928030303
8887,-464.5,-500.1489663878807
8888,-493.0,-500.14783843483747
8889,-464.5,-500.1422148603881
8890,-464.5,-500.1365930599369
8891,-476.5,-500.1328654786311
8892,-476.5,-500.1291390728477
8893,-464.5,-500.1235219927479
8894,-464.5,-500.11790668348044
8895,-578.5,-500.1302600472813
8896,-566.5,-500.14071856287427
8897,-464.5,-500.13510319836143
8898,-464.5,-500.1294896030246
8899,-464.5,-500.1238777760277
8900,-493.0,-500.12275590551184
8901,-464.5,-500.11714690599905
8902,-464.5,-500.1115396725441
8903,-476.5,-500.10782307571225
8904,-652.0,-500.13172804532576
8905,-551.5,-500.13981117230526
8906,-464.5,-500.13420390182506
8907,-626.5,-500.1540821142048
8908,-557.5,-500.1631016042781
8909,-536.5,-500.16881585154897
8910,-464.5,-500.1632075471698
8911,-592.0,-500.1776450243672
8912,-508.0,-500.178874567746
8913,-464.5,-500.1732673267327
8914,-602.5,-500.18934632306724
8915,-529.0,-500.19387274155537
8916,-515.5,-500.1962770970782
8917,-475.0,-500.19231977383384
8918,-464.5,-500.1867148241206
8919,-464.5,-500.1811116344795
8920,-464.5,-500.17551020408166
8921,-476.5,-500.17179406686546
8922,-464.5,-500.1661958568738
8923,-559.0,-500.17542758512474
8924,-464.5,-500.16983056165674
8925,-464.5,-500.16423529411765
8926,-538.0,-500.17016938519447
8927,-464.5,-500.1645758193508
8928,-487.0,-500.16251175917216
8929,-464.5,-500.1569211475153
8930,-464.5,-500.15133228840125
8931,-464.5,-500.14574518100613
8932,-464.5,-500.14015982450644
8933,-572.5,-500.15149616167946
8934,-464.5,-500.1459116541353
8935,-464.5,-500.1403288958496
8936,-536.5,-500.14602254932663
8937,-479.5,-500.14279004227336
8938,-632.5,-500.1635097056982
8939,-464.5,-500.1579276882141
8940,-464.5,-500.15234741784036
8941,-464.5,-500.14676889375687
8942,-464.5,-500.14119211514395
8943,-464.5,-500.13561708118255
8944,-475.0,-500.13168595558335
8945,-464.5,-500.126114151681
8946,-557.5,-500.13508442776737
8947,-476.5,-500.1313897139284
8948,-464.5,-500.1258205689278
8949,-464.5,-500.12025316455697
8950,-464.5,-500.1146875
8951,-464.5,-500.10912357444147
8952,-464.5,-500.1035613870665
8953,-535.0,-500.10901140090584
8954,-464.5,-500.1034509681449
8955,-464.5,-500.0978922716628
8956,-464.5,-500.09233531064626
8957,-569.5,-500.10316840955204
8958,-464.5,-500.09761235955057
8959,-464.5,-500.0920580433765
8960,-464.5,-500.0865054602184
8961,-464.5,-500.08095460926535
8962,-464.5,-500.0754054897068
8963,-527.5,-500.07968189614843
8964,-464.5,-500.0741347053321
8965,-529.0,-500.07864380358535
8966,-464.5,-500.07309850374065
8967,-464.5,-500.0675549322113
8968,-464.5,-500.0620130881895
8969,-488.5,-500.06021187100794
8970,-464.5,-500.05467289719627
8971,-464.5,-500.04913564865285
8972,-464.5,-500.0436001245718
8973,-464.5,-500.0380663241476
8974,-464.5,-500.0325342465753
8975,-464.5,-500.0270038910506
8976,-529.0,-500.031512605042
8977,-464.5,-500.0259841294539
8978,-464.5,-500.0204573739888
8979,-464.5,-500.01493233784413
8980,-464.5,-500.00940902021773
8981,-464.5,-500.0038874203079
8982,-464.5,-499.9983675373134
8983,-479.5,-499.9951810974662
8984,-488.5,-499.99339446689464
8985,-464.5,-499.9878787878788
8986,-464.5,-499.9823648228714
8987,-464.5,-499.9768525710735
8988,-575.5,-499.9885834109972
8989,-464.5,-499.9830719055754
8990,-568.0,-499.9936335403727
8991,-464.5,-499.98812296227294
8992,-529.0,-499.9926265135051
8993,-464.5,-499.987117802266
8994,-464.5,-499.9816108007449
8995,-521.5,-499.98494957331263
8996,-556.0,-499.9936394663357
8997,-464.5,-499.9881340158213
8998,-464.5,-499.98263027295286
8999,-464.5,-499.977128236936
9000,-535.0,-499.9825581395349
9001,-464.5,-499.977057820493
9002,-464.5,-499.97155920644764
9003,-476.5,-499.9679218967922
9004,-575.5,-499.97962503873566
9005,-464.5,-499.9741285824942
9006,-464.5,-499.9686338289963
9007,-515.5,-499.97103918228277
9008,-464.5,-499.9655466088572
9009,-464.5,-499.9600557361821
9010,-502.0,-499.96037151702785
9011,-464.5,-499.954883145024
9012,-464.5,-499.9493964716806
9013,-464.5,-499.9439114962092
9014,-524.5,-499.9477103960396
9015,-464.5,-499.94222737819024
9016,-568.0,-499.9527528611197
9017,-464.5,-499.9472707592392
9018,-572.5,-499.9584879406308
9019,-536.5,-499.9641366517236
9020,-464.5,-499.95865533230295
9021,-769.0,-500.00023180343067
9022,-601.0,-500.0158374536465
9023,-542.5,-500.0224007415418
9024,-464.5,-500.0169138090825
9025,-464.5,-500.01142857142855
9026,-464.5,-500.00594502779495
9027,-464.5,-500.00046317739697
9028,-464.5,-499.99498301945044
9029,-541.0,-500.00131193085355
9030,-464.5,-499.99583333333334
9031,-464.5,-499.9903564264774
9032,-490.0,-499.98881518049984
9033,-535.0,-499.994215640907
9034,-464.5,-499.98874151758173
9035,-464.5,-499.98326908249805
9036,-559.0,-499.99236817761334
9037,-464.5,-499.9868968706644
9038,-464.5,-499.9814272503083
9039,-464.5,-499.9759593157651
9040,-464.5,-499.97049306625576
9041,-464.5,-499.96502850100137
9042,-574.0,-499.97643253234753
9043,-464.5,-499.97096873556137
9044,-683.5,-499.99923005851554
9045,-602.5,-500.0150115473441
9046,-464.5,-500.0095443349754
9047,-476.5,-500.0059258119132
9048,-464.5,-500.0004616805171
9049,-476.5,-499.9968456685644
9050,-598.0,-500.0119230769231
9051,-581.5,-500.02445777572683
9052,-487.0,-500.0224546293448
9053,-611.5,-500.0395971090266
9054,-464.5,-500.0341328413284
9055,-464.5,-500.02867025365106
9056,-464.5,-500.0232093452198
9057,-557.5,-500.03204241585985
9058,-464.5,-500.0265826674862
9059,-676.0,-500.05361806729144
9060,-464.5,-500.04815668202764
9061,-464.5,-500.0426969743511
9062,-464.5,-500.03723894348894
9063,-464.5,-500.0317825886688
9064,-464.5,-500.02632790911883
9065,-464.5,-500.0208749040675
9066,-529.0,-500.02532228360957
9067,-464.5,-500.0198711063373
9068,-523.0,-500.02339674746855
9069,-556.0,-500.0319834330419
9070,-464.5,-500.0265337423313
9071,-479.5,-500.02338598374484
9072,-524.5,-500.0271389144434
9073,-517.0,-500.0297409167561
9074,-464.5,-500.0242949110975
9075,-535.0,-500.0296551724138
9076,-464.5,-500.02421084891205
9077,-464.5,-500.01876819365714
9078,-464.5,-500.0133272058824
9079,-569.5,-500.02396998008885
9080,-464.5,-500.0185298621746
9081,-578.5,-500.03054662379424
9082,-464.5,-500.0251071647275
9083,-464.5,-500.0196693708863
9084,-464.5,-500.01423324150596
9085,-464.5,-500.00879877582247
9086,-464.5,-500.0033659730722
9087,-464.5,-499.997934832492
9088,-502.0,-499.9982410523096
9089,-653.5,-500.021715858694
9090,-568.0,-500.0321100917431
9091,-536.5,-500.0376853692096
9092,-551.5,-500.0455518190156
9093,-464.5,-500.04011921137095
9094,-541.0,-500.0463783618582
9095,-464.5,-500.0409472880061
9096,-464.5,-500.0355178735105
9097,-592.0,-500.0495646861158
9098,-572.5,-500.0606291997556
9099,-464.5,-500.0551992670637
9100,-464.5,-500.0497709923664
9101,-613.0,-500.0670126698214
9102,-529.0,-500.07142857142856
9103,-635.5,-500.0920952235617
9104,-464.5,-500.08666463228565
9105,-464.5,-500.0812356979405
9106,-572.5,-500.0922818791946
9107,-490.0,-500.0907427177063
9108,-529.0,-500.0951509606587
9109,-538.0,-500.1009300198201
9110,-464.5,-500.0955030487805
9111,-551.5,-500.10333790580705
9112,-539.5,-500.1093416641268
9113,-464.5,-500.10391589212253
9114,-464.5,-500.098491773309
9115,-464.5,-500.0930693069307
9116,-464.5,-500.0876484922327
9117,-476.5,-500.0840566468707
9118,-524.5,-500.0877740560292
9119,-464.5,-500.08235652306286
9120,-581.5,-500.0947488584475
9121,-464.5,-500.08933191295085
9122,-464.5,-500.08391661594646
9123,-512.5,-500.0858055682337
9124,-544.0,-500.09248554913296
9125,-548.5,-500.09984790874523
9126,-464.5,-500.0944343065693
9127,-464.5,-500.0890223506158
9128,-521.5,-500.09227728792945
9129,-578.5,-500.10419516643867
9130,-536.5,-500.109726443769
9131,-499.0,-500.1095578179608
9132,-464.5,-500.1041476754786
9133,-464.5,-500.09873917666715
9134,-536.5,-500.10426792223575
9135,-490.0,-500.1027334851936
9136,-464.5,-500.0973276647434
9137,-464.5,-500.0919234856536
9138,-464.5,-500.08652094717667
9139,-464.5,-500.08112004856577
9140,-464.5,-500.07572078907435
9141,-542.5,-500.08215748748296
9142,-500.5,-500.0822208737864
9143,-464.5,-500.0768239041408
9144,-464.5,-500.07142857142856
9145,-566.5,-500.0815011372252
9146,-464.5,-500.07610673135235
9147,-464.5,-500.07071396089134
9148,-569.5,-500.08123673840555
9149,-464.5,-500.0758448249735
9150,-464.5,-500.07045454545454
9151,-464.5,-500.0650658991062
9152,-464.5,-500.0596788851863
9153,-464.5,-500.0542935029532
9154,-464.5,-500.04890975166563
9155,-464.5,-500.0435276305829
9156,-464.5,-500.0381471389646
9157,-512.5,-500.04003329801725
9158,-464.5,-500.0346549636804
9159,-569.5,-500.0451656831593
9160,-464.5,-500.03978819969745
9161,-476.5,-500.0362274996218
9162,-500.5,-500.03629764065334
9163,-464.5,-500.03092393769845
9164,-464.5,-500.0255518596916
9165,-464.5,-500.0201814058957
9166,-464.5,-500.01481257557435
9167,-475.0,-500.0110321898141
9168,-464.5,-500.0056663644606
9169,-464.5,-500.0003021604472
9170,-464.5,-499.99493957703925
9171,-517.0,-499.9975079293158
9172,-613.0,-500.01457263666566
9173,-464.5,-500.0092103276461
9174,-733.0,-500.044384057971
9175,-464.5,-500.03901886792454
9176,-464.5,-500.0336552973136
9177,-464.5,-500.0282933454052
9178,-475.0,-500.0245171997586
9179,-502.0,-500.0248152059134
9180,-464.5,-500.01945701357465
9181,-464.5,-500.0141004373398
9182,-674.5,-500.04041013269
9183,-476.5,-500.03686114880145
9184,-554.5,-500.04507084715107
9185,-524.5,-500.04875659382066
9186,-464.5,-500.0433996383363
9187,-464.5,-500.0380442971222
9188,-676.0,-500.0645525760771
9189,-476.5,-500.061003163127
9190,-568.0,-500.07123493975905
9191,-476.5,-500.06768558951967
9192,-464.5,-500.06233062330625
9193,-512.5,-500.0642029203673
9194,-464.5,-500.05885009030703
9195,-464.5,-500.05349887133184
9196,-464.5,-500.0481492627144
9197,-464.5,-500.042801263728
9198,-464.5,-500.0374548736462
9199,-464.5,-500.0321100917431
9200,-464.5,-500.02676691729323
9201,-464.5,-500.0214253495715
9202,-523.0,-500.0248797354179
9203,-538.0,-500.0305877047948
9204,-464.5,-500.0252479711452
9205,-464.5,-500.0199098422239
9206,-535.0,-500.0251652644231
9207,-464.5,-500.01982875168994
9208,-464.5,-500.0144938419946
9209,-464.5,-500.0091605346148
9210,-464.5,-500.00382882882883
9211,-523.0,-500.00728118901065
9212,-464.5,-500.0019513659562
9213,-464.5,-499.9966231427285
9214,-568.0,-500.0068277310924
9215,-680.5,-500.03390847711927
9216,-464.5,-500.02857785778576
9217,-464.5,-500.0232488375581
9218,-476.5,-500.01972105578886
9219,-464.5,-500.0143949617634
9220,-464.5,-500.0090704647676
9221,-535.0,-500.01431569479837
9222,-464.5,-500.0089928057554
9223,-476.5,-500.0054698036865
9224,-464.5,-500.0001498351813
9225,-464.5,-499.99483146067416
9226,-464.5,-499.98951467944875
9227,-569.5,-499.9999251160701
9228,-521.5,-500.00314465408803
9229,-524.5,-500.0068123970654
9230,-464.5,-500.001497005988
9231,-464.5,-499.9961832061069
9232,-464.5,-499.9908709967076
9233,-464.5,-499.9855603770762
9234,-464.5,-499.98025134649913
9235,-602.5,-499.9955871353777
9236,-464.5,-499.9902781932396
9237,-589.0,-500.00358905338715
9238,-551.5,-500.0112888755981
9239,-464.5,-500.0059799671102
9240,-464.5,-500.0006726457399
9241,-464.5,-499.99536691077566
9242,-464.5,-499.9900627615063
